zipcode,sido,gugun,dong,ri,bunji,seq
61479,광주,동구,호남동,,,17009
61483,광주,동구,황금동,,,17010
61139,광주,북구,각화동,각화금호타운아파트,,17011
61149,광주,북구,각화동,글로벌아파트,,17012
61166,광주,북구,각화동,주공아파트,,17013
61137,광주,북구,각화동,화물터미널,,17014
61142,광주,북구,각화동,,1∼379,17015
61165,광주,북구,각화동,,380∼800,17016
61142,광주,북구,각화동,,,17017
61147,광주,북구,금곡동,,,17018
61241,광주,북구,누문동,교보빌딩,,17019
61241,광주,북구,누문동,남화빌딩,,17020
61241,광주,북구,누문동,,,17021
61008,광주,북구,대촌동,광주테크노파크,,17022
61006,광주,북구,대촌동,앰코테크놀로지코리아(주),,17023
61004,광주,북구,대촌동,,,17024
61145,광주,북구,덕의동,,,17025
61271,광주,북구,동림동,삼익아파트,(101∼115동),17026
61265,광주,북구,동림동,삼호가든아파트,,17027
61266,광주,북구,동림동,우미2차아파트,(101∼105동),17028
61265,광주,북구,동림동,유일가든아파트,,17029
61269,광주,북구,동림동,죽림마을주공아파트,(101∼107동),17030
61095,광주,북구,동림동,푸른마을주공1단지아파트,(101∼106동),17031
61095,광주,북구,동림동,푸른마을주공2단지아파트,(201∼205동),17032
61095,광주,북구,동림동,푸른마을주공3단지아파트,(301∼315동),17033
61097,광주,북구,동림동,푸른마을주공4단지아파트,(401∼415동),17034
61265,광주,북구,동림동,,1∼169,17035
61271,광주,북구,동림동,,170∼299,17036
61094,광주,북구,동림동,,300∼500,17037
61271,광주,북구,동림동,,501∼700,17038
61094,광주,북구,동림동,,701∼1120,17039
61096,광주,북구,동림동,,1121∼1163,17040
61265,광주,북구,동림동,,1164,17041
61094,광주,북구,동림동,,1165∼2120,17042
61096,광주,북구,동림동,,2121∼2260,17043
61269,광주,북구,동림동,,,17044
61200,광주,북구,두암1동,동강대학,,17045
61198,광주,북구,두암1동,현대아파트,(201∼203동),17046
61201,광주,북구,두암1동,,313∼330,17047
61200,광주,북구,두암1동,,651∼799,17048
61201,광주,북구,두암1동,,800∼820,17049
61197,광주,북구,두암1동,,848,17050
61197,광주,북구,두암1동,,853∼866,17051
61197,광주,북구,두암1동,,869∼890,17052
61201,광주,북구,두암1동,,891∼903,17053
61201,광주,북구,두암1동,,906∼907,17054
61201,광주,북구,두암1동,,909∼911,17055
61201,광주,북구,두암1동,,,17056
61168,광주,북구,두암2동,KT동광주지점,,17057
61153,광주,북구,두암2동,무등파크1차아파트,,17058
61153,광주,북구,두암2동,무등파크2차아파트,,17059
61154,광주,북구,두암2동,현대아파트,(101∼109동),17060
61196,광주,북구,두암2동,,1∼52,17061
61155,광주,북구,두암2동,,53∼58,17062
61155,광주,북구,두암2동,,59∼62,17063
61155,광주,북구,두암2동,,63∼199,17064
61155,광주,북구,두암2동,,411∼450,17065
61155,광주,북구,두암2동,,451∼559,17066
61168,광주,북구,두암2동,,560∼590,17067
61196,광주,북구,두암2동,,591∼599,17068
61155,광주,북구,두암2동,,600∼650,17069
61196,광주,북구,두암2동,,821∼840,17070
61198,광주,북구,두암2동,,841∼847,17071
61198,광주,북구,두암2동,,849∼851,17072
61198,광주,북구,두암2동,,,17073
61160,광주,북구,두암3동,부영아파트,,17074
61161,광주,북구,두암3동,율곡타운아파트,(101∼112동),17075
61159,광주,북구,두암3동,주공아파트,(401∼407동),17076
61159,광주,북구,두암3동,주공아파트,(301∼308동),17077
61159,광주,북구,두암3동,주공아파트,(201∼209동),17078
61161,광주,북구,두암3동,,200∼312,17079
61161,광주,북구,두암3동,,331∼360,17080
61157,광주,북구,두암3동,,361∼410,17081
61157,광주,북구,두암3동,,852,17082
61157,광주,북구,두암3동,,867∼868,17083
61161,광주,북구,두암3동,,904∼905,17084
61161,광주,북구,두암3동,,908,17085
61157,광주,북구,두암3동,,912∼946,17086
61161,광주,북구,두암3동,,947∼960,17087
61143,광주,북구,두암3동,,961∼990,17088
61143,광주,북구,두암3동,,,17089
61143,광주,북구,두암동,,,17090
61140,광주,북구,망월동,,,17091
61060,광주,북구,매곡동,대주피오레,(101∼106동),17092
61061,광주,북구,매곡동,서광인텔파크아파트,,17093
61059,광주,북구,매곡동,,1∼42,17094
61061,광주,북구,매곡동,,43∼118,17095
61059,광주,북구,매곡동,,119∼245,17096
61061,광주,북구,매곡동,,246∼433,17097
61066,광주,북구,매곡동,,,17098
61126,광주,북구,문흥1동,금호아파트,,17099
61129,광주,북구,문흥1동,라인1차아파트,,17100
61128,광주,북구,문흥1동,중흥아파트,(101∼103동),17101
61125,광주,북구,문흥1동,현대아파트,(101∼106동),17102
61170,광주,북구,문흥1동,,1∼299,17103
61125,광주,북구,문흥1동,,300∼699,17104
61127,광주,북구,문흥1동,,800∼918,17105
61125,광주,북구,문흥1동,,947∼972,17106
61127,광주,북구,문흥1동,,973∼994,17107
61129,광주,북구,문흥1동,,995∼999,17108
61127,광주,북구,문흥1동,,1015,17109
61127,광주,북구,문흥1동,,,17110
61134,광주,북구,문흥2동,상록아파트,,17111
61174,광주,북구,문흥2동,우산주공1차아파트,(201∼213동),17112
61175,광주,북구,문흥2동,우산주공2차아파트,(101∼108동),17113
61175,광주,북구,문흥2동,우성아파트,(101∼107동),17114
61134,광주,북구,문흥2동,중흥아파트,(201∼205동),17115
61133,광주,북구,문흥2동,중흥아파트,(301∼303동),17116
61188,광주,북구,문흥2동,,700∼749,17117
61175,광주,북구,문흥2동,,750∼799,17118
